zip,city,county_name,state_id,state_name,,lat,lng
1832,Haverhill,Essex,MA,Massachusetts,,42.79099,-71.13133
1833,Georgetown,Essex,MA,Massachusetts,,42.72409,-70.9821
1834,Groveland,Essex,MA,Massachusetts,,42.75198,-71.01486
1835,Haverhill,Essex,MA,Massachusetts,,42.75292,-71.08602
1840,Lawrence,Essex,MA,Massachusetts,,42.70695,-71.16014
1841,Lawrence,Essex,MA,Massachusetts,,42.71077,-71.16494
1843,Lawrence,Essex,MA,Massachusetts,,42.68985,-71.16095
1844,Methuen,Essex,MA,Massachusetts,,42.73426,-71.18858
1845,North Andover,Essex,MA,Massachusetts,,42.67132,-71.08669
1850,Lowell,Middlesex,MA,Massachusetts,,42.65569,-71.30292
1851,Lowell,Middlesex,MA,Massachusetts,,42.62915,-71.33674
1852,Lowell,Middlesex,MA,Massachusetts,,42.63231,-71.29538
1854,Lowell,Middlesex,MA,Massachusetts,,42.64939,-71.34827
1860,Merrimac,Essex,MA,Massachusetts,,42.83858,-71.01194
1862,North Billerica,Middlesex,MA,Massachusetts,,42.57427,-71.29437
1863,North Chelmsford,Middlesex,MA,Massachusetts,,42.63274,-71.39132
1864,North Reading,Middlesex,MA,Massachusetts,,42.58156,-71.08759
1867,Reading,Middlesex,MA,Massachusetts,,42.53505,-71.1055
1876,Tewksbury,Middlesex,MA,Massachusetts,,42.61206,-71.22733
1879,Tyngsboro,Middlesex,MA,Massachusetts,,42.66626,-71.42911
1880,Wakefield,Middlesex,MA,Massachusetts,,42.50348,-71.06559
1886,Westford,Middlesex,MA,Massachusetts,,42.58642,-71.44008
1887,Wilmington,Middlesex,MA,Massachusetts,,42.56091,-71.16541
1890,Winchester,Middlesex,MA,Massachusetts,,42.45177,-71.14628
1901,Lynn,Essex,MA,Massachusetts,,42.46125,-70.94639
1902,Lynn,Essex,MA,Massachusetts,,42.4712,-70.93983
1904,Lynn,Essex,MA,Massachusetts,,42.49151,-70.97166
1905,Lynn,Essex,MA,Massachusetts,,42.46355,-70.9733
1906,Saugus,Essex,MA,Massachusetts,,42.46922,-71.01299
1907,Swampscott,Essex,MA,Massachusetts,,42.47572,-70.90684
1908,Nahant,Essex,MA,Massachusetts,,42.42856,-70.92614
1913,Amesbury,Essex,MA,Massachusetts,,42.85297,-70.94459
1915,Beverly,Essex,MA,Massachusetts,,42.56841,-70.8647
1921,Boxford,Essex,MA,Massachusetts,,42.6815,-71.01887
1922,Byfield,Essex,MA,Massachusetts,,42.75862,-70.91758
1923,Danvers,Essex,MA,Massachusetts,,42.57398,-70.94923
1929,Essex,Essex,MA,Massachusetts,,42.63478,-70.77684
1930,Gloucester,Essex,MA,Massachusetts,,42.62605,-70.68966
1937,Hathorne,Essex,MA,Massachusetts,,42.58579,-70.98406
1938,Ipswich,Essex,MA,Massachusetts,,42.68568,-70.83989
1940,Lynnfield,Essex,MA,Massachusetts,,42.53523,-71.03695
1944,Manchester,Essex,MA,Massachusetts,,42.58154,-70.76825
1945,Marblehead,Essex,MA,Massachusetts,,42.49924,-70.86348
1949,Middleton,Essex,MA,Massachusetts,,42.6043,-71.01641
1950,Newburyport,Essex,MA,Massachusetts,,42.81237,-70.88785
1951,Newbury,Essex,MA,Massachusetts,,42.77742,-70.85022
1952,Salisbury,Essex,MA,Massachusetts,,42.84655,-70.86163
1960,Peabody,Essex,MA,Massachusetts,,42.53374,-70.97222
1965,Prides Crossing,Essex,MA,Massachusetts,,42.56294,-70.82996
1966,Rockport,Essex,MA,Massachusetts,,42.65432,-70.62227
1969,Rowley,Essex,MA,Massachusetts,,42.72235,-70.88832
1970,Salem,Essex,MA,Massachusetts,,42.51298,-70.90266
1982,South Hamilton,Essex,MA,Massachusetts,,42.62669,-70.85789
1983,Topsfield,Essex,MA,Massachusetts,,42.63728,-70.94251
1984,Wenham,Essex,MA,Massachusetts,,42.60078,-70.8826
1985,West Newbury,Essex,MA,Massachusetts,,42.7939,-70.96906
2019,Bellingham,Norfolk,MA,Massachusetts,,42.0777,-71.47407
2021,Canton,Norfolk,MA,Massachusetts,,42.17504,-71.12645
2025,Cohasset,Norfolk,MA,Massachusetts,,42.23603,-70.81906
2026,Dedham,Norfolk,MA,Massachusetts,,42.24665,-71.1777
2030,Dover,Norfolk,MA,Massachusetts,,42.2366,-71.28421
2032,East Walpole,Norfolk,MA,Massachusetts,,42.15489,-71.2155
2035,Foxboro,Norfolk,MA,Massachusetts,,42.06266,-71.24613
2038,Franklin,Norfolk,MA,Massachusetts,,42.08622,-71.41126
2043,Hingham,Plymouth,MA,Massachusetts,,42.21678,-70.88494
2045,Hull,Plymouth,MA,Massachusetts,,42.28437,-70.88266
2047,Humarock,Plymouth,MA,Massachusetts,,42.14582,-70.69603
2048,Mansfield,Bristol,MA,Massachusetts,,42.01626,-71.21868
2050,Marshfield,Plymouth,MA,Massachusetts,,42.11443,-70.71487
2052,Medfield,Norfolk,MA,Massachusetts,,42.1848,-71.30501
2053,Medway,Norfolk,MA,Massachusetts,,42.15352,-71.42906
2054,Millis,Norfolk,MA,Massachusetts,,42.1693,-71.36261
2056,Norfolk,Norfolk,MA,Massachusetts,,42.11632,-71.32952
2061,Norwell,Plymouth,MA,Massachusetts,,42.16075,-70.81772
2062,Norwood,Norfolk,MA,Massachusetts,,42.18563,-71.19464
2066,Scituate,Plymouth,MA,Massachusetts,,42.20129,-70.76155
2067,Sharon,Norfolk,MA,Massachusetts,,42.10778,-71.18183
2071,South Walpole,Norfolk,MA,Massachusetts,,42.10392,-71.27002
2072,Stoughton,Norfolk,MA,Massachusetts,,42.1192,-71.10189
2081,Walpole,Norfolk,MA,Massachusetts,,42.14689,-71.25916
2090,Westwood,Norfolk,MA,Massachusetts,,42.22024,-71.21057
2093,Wrentham,Norfolk,MA,Massachusetts,,42.05129,-71.35522
2108,Boston,Suffolk,MA,Massachusetts,,42.35657,-71.06516
2109,Boston,Suffolk,MA,Massachusetts,,42.36498,-71.05277
2110,Boston,Suffolk,MA,Massachusetts,,42.35797,-71.05189
2111,Boston,Suffolk,MA,Massachusetts,,42.35067,-71.06054
2113,Boston,Suffolk,MA,Massachusetts,,42.36526,-71.05524
2114,Boston,Suffolk,MA,Massachusetts,,42.36337,-71.06686
2115,Boston,Suffolk,MA,Massachusetts,,42.34046,-71.09481
2116,Boston,Suffolk,MA,Massachusetts,,42.35105,-71.07638
2118,Boston,Suffolk,MA,Massachusetts,,42.33806,-71.07057
2119,Roxbury,Suffolk,MA,Massachusetts,,42.32405,-71.08522
2120,Roxbury Crossing,Suffolk,MA,Massachusetts,,42.33212,-71.09654
2121,Dorchester,Suffolk,MA,Massachusetts,,42.3057,-71.08693
2122,Dorchester,Suffolk,MA,Massachusetts,,42.29427,-71.05185
2124,Dorchester Center,Suffolk,MA,Massachusetts,,42.28583,-71.07114
2125,Dorchester,Suffolk,MA,Massachusetts,,42.31578,-71.0562
2126,Mattapan,Suffolk,MA,Massachusetts,,42.27588,-71.0918
2127,South Boston,Suffolk,MA,Massachusetts,,42.33455,-71.03875
2128,East Boston,Suffolk,MA,Massachusetts,,42.37324,-71.01616
2129,Charlestown,Suffolk,MA,Massachusetts,,42.37975,-71.06167
2130,Jamaica Plain,Suffolk,MA,Massachusetts,,42.30823,-71.11515
2131,Roslindale,Suffolk,MA,Massachusetts,,42.28392,-71.12468
2132,West Roxbury,Suffolk,MA,Massachusetts,,42.27931,-71.16072
2133,Boston,Suffolk,MA,Massachusetts,,42.35838,-71.06383
2134,Allston,Suffolk,MA,Massachusetts,,42.35855,-71.12931
2135,Brighton,Suffolk,MA,Massachusetts,,42.34989,-71.15417
2136,Hyde Park,Suffolk,MA,Massachusetts,,42.25505,-71.12662
2138,Cambridge,Middlesex,MA,Massachusetts,,42.37997,-71.13446
2139,Cambridge,Middlesex,MA,Massachusetts,,42.36224,-71.10253
2140,Cambridge,Middlesex,MA,Massachusetts,,42.39332,-71.13342
2141,Cambridge,Middlesex,MA,Massachusetts,,42.37041,-71.08218
2142,Cambridge,Middlesex,MA,Massachusetts,,42.36295,-71.08189
2143,Somerville,Middlesex,MA,Massachusetts,,42.38142,-71.09677
2144,Somerville,Middlesex,MA,Massachusetts,,42.40088,-71.122
2145,Somerville,Middlesex,MA,Massachusetts,,42.39206,-71.0895
2148,Malden,Middlesex,MA,Massachusetts,,42.43048,-71.05762
2149,Everett,Middlesex,MA,Massachusetts,,42.40643,-71.05446
2150,Chelsea,Suffolk,MA,Massachusetts,,42.39587,-71.03251
2151,Revere,Suffolk,MA,Massachusetts,,42.41887,-71.004
2152,Winthrop,Suffolk,MA,Massachusetts,,42.37724,-70.98115
2155,Medford,Middlesex,MA,Massachusetts,,42.42324,-71.10878
2163,Boston,Suffolk,MA,Massachusetts,,42.36717,-71.12509
2169,Quincy,Norfolk,MA,Massachusetts,,42.23971,-71.01802
2170,Quincy,Norfolk,MA,Massachusetts,,42.26644,-71.01621
2171,Quincy,Norfolk,MA,Massachusetts,,42.28709,-71.02604
2176,Melrose,Middlesex,MA,Massachusetts,,42.45561,-71.05901
2180,Stoneham,Middlesex,MA,Massachusetts,,42.47396,-71.09705
2184,Braintree,Norfolk,MA,Massachusetts,,42.20386,-71.0022
2186,Milton,Norfolk,MA,Massachusetts,,42.23854,-71.08464
2188,Weymouth,Norfolk,MA,Massachusetts,,42.20724,-70.95764
2189,East Weymouth,Norfolk,MA,Massachusetts,,42.2111,-70.93135
2190,South Weymouth,Norfolk,MA,Massachusetts,,42.16625,-70.95253
2191,North Weymouth,Norfolk,MA,Massachusetts,,42.24434,-70.94378
2199,Boston,Suffolk,MA,Massachusetts,,42.34748,-71.08199
2203,Boston,Suffolk,MA,Massachusetts,,42.36144,-71.05945
2205,Boston,Suffolk,MA,Massachusetts,,42.34935,-71.05564
2210,Boston,Suffolk,MA,Massachusetts,,42.34815,-71.03942
2215,Boston,Suffolk,MA,Massachusetts,,42.34741,-71.10276
2301,Brockton,Plymouth,MA,Massachusetts,,42.07791,-71.04223
2302,Brockton,Plymouth,MA,Massachusetts,,42.08792,-70.99864
2322,Avon,Norfolk,MA,Massachusetts,,42.12666,-71.04922
2324,Bridgewater,Plymouth,MA,Massachusetts,,41.97272,-70.97498
2325,Bridgewater,Plymouth,MA,Massachusetts,,41.98875,-70.96449
2330,Carver,Plymouth,MA,Massachusetts,,41.87388,-70.7563
2332,Duxbury,Plymouth,MA,Massachusetts,,42.04651,-70.71388
2333,East Bridgewater,Plymouth,MA,Massachusetts,,42.03521,-70.94235
2338,Halifax,Plymouth,MA,Massachusetts,,41.99138,-70.86326
2339,Hanover,Plymouth,MA,Massachusetts,,42.12241,-70.85665
2341,Hanson,Plymouth,MA,Massachusetts,,42.05604,-70.87251
2343,Holbrook,Norfolk,MA,Massachusetts,,42.14733,-71.00484
2346,Middleboro,Plymouth,MA,Massachusetts,,41.88034,-70.87446
2347,Lakeville,Plymouth,MA,Massachusetts,,41.83101,-70.9594
2350,Monponsett,Plymouth,MA,Massachusetts,,42.02043,-70.84562
2351,Abington,Plymouth,MA,Massachusetts,,42.11805,-70.95905
2356,North Easton,Bristol,MA,Massachusetts,,42.05519,-71.12071
2357,North Easton,Bristol,MA,Massachusetts,,42.06224,-71.07751
2359,Pembroke,Plymouth,MA,Massachusetts,,42.06547,-70.8014
2360,Plymouth,Plymouth,MA,Massachusetts,,41.87817,-70.63089
2364,Kingston,Plymouth,MA,Massachusetts,,41.98616,-70.74823
2366,South Carver,Plymouth,MA,Massachusetts,,41.84868,-70.6613
2367,Plympton,Plymouth,MA,Massachusetts,,41.96345,-70.80975
2368,Randolph,Norfolk,MA,Massachusetts,,42.17506,-71.05011
2370,Rockland,Plymouth,MA,Massachusetts,,42.1295,-70.91002
2375,South Easton,Bristol,MA,Massachusetts,,42.01954,-71.10381
2379,West Bridgewater,Plymouth,MA,Massachusetts,,42.02139,-71.0267
2382,Whitman,Plymouth,MA,Massachusetts,,42.08,-70.93993
2420,Lexington,Middlesex,MA,Massachusetts,,42.45821,-71.21762
2421,Lexington,Middlesex,MA,Massachusetts,,42.438,-71.23922
2445,Brookline,Norfolk,MA,Massachusetts,,42.32581,-71.13319
2446,Brookline,Norfolk,MA,Massachusetts,,42.3435,-71.12179
2451,Waltham,Middlesex,MA,Massachusetts,,42.39859,-71.2573
2452,Waltham,Middlesex,MA,Massachusetts,,42.39365,-71.2202
2453,Waltham,Middlesex,MA,Massachusetts,,42.36918,-71.24101
2457,Babson Park,Norfolk,MA,Massachusetts,,42.29777,-71.26887
2458,Newton,Middlesex,MA,Massachusetts,,42.35294,-71.18763
2459,Newton Center,Middlesex,MA,Massachusetts,,42.31515,-71.19174
2460,Newtonville,Middlesex,MA,Massachusetts,,42.35206,-71.20835
2461,Newton Highlands,Middlesex,MA,Massachusetts,,42.31693,-71.20875
2462,Newton Lower Falls,Middlesex,MA,Massachusetts,,42.33102,-71.25599
2464,Newton Upper Falls,Middlesex,MA,Massachusetts,,42.31274,-71.21981
2465,West Newton,Middlesex,MA,Massachusetts,,42.34969,-71.22646
2466,Auburndale,Middlesex,MA,Massachusetts,,42.34541,-71.24759
2467,Chestnut Hill,Norfolk,MA,Massachusetts,,42.31725,-71.16096
2468,Waban,Middlesex,MA,Massachusetts,,42.32777,-71.23142
2472,Watertown,Middlesex,MA,Massachusetts,,42.37,-71.17713
2474,Arlington,Middlesex,MA,Massachusetts,,42.42053,-71.15666
2476,Arlington,Middlesex,MA,Massachusetts,,42.41597,-71.17437
2478,Belmont,Middlesex,MA,Massachusetts,,42.39602,-71.17955
2481,Wellesley Hills,Norfolk,MA,Massachusetts,,42.31064,-71.27779
2482,Wellesley,Norfolk,MA,Massachusetts,,42.29455,-71.29859
2492,Needham,Norfolk,MA,Massachusetts,,42.27615,-71.24387
2493,Weston,Middlesex,MA,Massachusetts,,42.35893,-71.30009
2494,Needham Heights,Norfolk,MA,Massachusetts,,42.29959,-71.2317
2532,Buzzards Bay,Barnstable,MA,Massachusetts,,41.75111,-70.59713
2534,Cataumet,Barnstable,MA,Massachusetts,,41.66626,-70.61628
2535,Chilmark,Dukes,MA,Massachusetts,,41.34896,-70.74629
2536,East Falmouth,Barnstable,MA,Massachusetts,,41.59706,-70.56677
2537,East Sandwich,Barnstable,MA,Massachusetts,,41.72882,-70.44317
2538,East Wareham,Plymouth,MA,Massachusetts,,41.77872,-70.65077
2539,Edgartown,Dukes,MA,Massachusetts,,41.37994,-70.53227
2540,Falmouth,Barnstable,MA,Massachusetts,,41.57128,-70.62807
2542,Buzzards Bay,Barnstable,MA,Massachusetts,,41.70194,-70.54824
2543,Woods Hole,Dukes,MA,Massachusetts,,41.48731,-70.74525
2553,Monument Beach,Barnstable,MA,Massachusetts,,41.71297,-70.62011
2554,Nantucket,Nantucket,MA,Massachusetts,,41.28555,-70.08043
2556,North Falmouth,Barnstable,MA,Massachusetts,,41.63903,-70.62521
2557,Oak Bluffs,Dukes,MA,Massachusetts,,41.44218,-70.56648
2558,Onset,Plymouth,MA,Massachusetts,,41.74453,-70.65377
2559,Pocasset,Barnstable,MA,Massachusetts,,41.69237,-70.61374
2561,Sagamore,Barnstable,MA,Massachusetts,,41.76782,-70.53281
2562,Sagamore Beach,Barnstable,MA,Massachusetts,,41.78753,-70.52746
2563,Sandwich,Barnstable,MA,Massachusetts,,41.71995,-70.4818
2564,Siasconset,Nantucket,MA,Massachusetts,,41.26552,-69.98608
2568,Vineyard Haven,Dukes,MA,Massachusetts,,41.44341,-70.61534
2571,Wareham,Plymouth,MA,Massachusetts,,41.76184,-70.70138
2575,West Tisbury,Dukes,MA,Massachusetts,,41.39651,-70.65496
2576,West Wareham,Plymouth,MA,Massachusetts,,41.77807,-70.76338
2584,Nantucket,Nantucket,MA,Massachusetts,,41.25753,-70.00522
2601,Hyannis,Barnstable,MA,Massachusetts,,41.66,-70.29327
2630,Barnstable,Barnstable,MA,Massachusetts,,41.69674,-70.3052
2631,Brewster,Barnstable,MA,Massachusetts,,41.74673,-70.06894
2632,Centerville,Barnstable,MA,Massachusetts,,41.66074,-70.34826
2633,Chatham,Barnstable,MA,Massachusetts,,41.68949,-69.97397
2635,Cotuit,Barnstable,MA,Massachusetts,,41.62348,-70.44051
2637,Cummaquid,Barnstable,MA,Massachusetts,,41.70493,-70.27245
2638,Dennis,Barnstable,MA,Massachusetts,,41.73225,-70.19459
2639,Dennis Port,Barnstable,MA,Massachusetts,,41.66639,-70.13535
2641,East Dennis,Barnstable,MA,Massachusetts,,41.75221,-70.15176
2642,Eastham,Barnstable,MA,Massachusetts,,41.83976,-69.97711
2643,East Orleans,Barnstable,MA,Massachusetts,,41.75534,-69.94002
2644,Forestdale,Barnstable,MA,Massachusetts,,41.68361,-70.51202
2645,Harwich,Barnstable,MA,Massachusetts,,41.70352,-70.06215
2646,Harwich Port,Barnstable,MA,Massachusetts,,41.67103,-70.07144
2647,Hyannis Port,Barnstable,MA,Massachusetts,,41.63127,-70.30909
2648,Marstons Mills,Barnstable,MA,Massachusetts,,41.67237,-70.41545
2649,Mashpee,Barnstable,MA,Massachusetts,,41.61778,-70.49077
2650,North Chatham,Barnstable,MA,Massachusetts,,41.7036,-69.96589
2652,North Truro,Barnstable,MA,Massachusetts,,42.0428,-70.09276
2653,Orleans,Barnstable,MA,Massachusetts,,41.76901,-69.9737
2655,Osterville,Barnstable,MA,Massachusetts,,41.62972,-70.39263
2657,Provincetown,Barnstable,MA,Massachusetts,,42.06139,-70.19813
2659,South Chatham,Barnstable,MA,Massachusetts,,41.68258,-70.02234
2660,South Dennis,Barnstable,MA,Massachusetts,,41.70828,-70.15517
2663,South Wellfleet,Barnstable,MA,Massachusetts,,41.90576,-69.989
2664,South Yarmouth,Barnstable,MA,Massachusetts,,41.67486,-70.19446
2666,Truro,Barnstable,MA,Massachusetts,,41.98817,-70.04603
2667,Wellfleet,Barnstable,MA,Massachusetts,,41.92937,-70.02074
2668,West Barnstable,Barnstable,MA,Massachusetts,,41.70713,-70.36246
2670,West Dennis,Barnstable,MA,Massachusetts,,41.66,-70.17098
2671,West Harwich,Barnstable,MA,Massachusetts,,41.66938,-70.11087
2672,West Hyannisport,Barnstable,MA,Massachusetts,,41.6357,-70.31878
2673,West Yarmouth,Barnstable,MA,Massachusetts,,41.6557,-70.24447
2675,Yarmouth Port,Barnstable,MA,Massachusetts,,41.70401,-70.22883
2702,Assonet,Bristol,MA,Massachusetts,,41.78452,-71.06112
2703,Attleboro,Bristol,MA,Massachusetts,,41.93108,-71.29499
2713,Cuttyhunk,Dukes,MA,Massachusetts,,41.42818,-70.89102
2715,Dighton,Bristol,MA,Massachusetts,,41.81681,-71.15064
2717,East Freetown,Bristol,MA,Massachusetts,,41.75405,-70.98312
2718,East Taunton,Bristol,MA,Massachusetts,,41.86902,-71.01128
2719,Fairhaven,Bristol,MA,Massachusetts,,41.63945,-70.87322
2720,Fall River,Bristol,MA,Massachusetts,,41.73095,-71.10932
2721,Fall River,Bristol,MA,Massachusetts,,41.67451,-71.14869
2723,Fall River,Bristol,MA,Massachusetts,,41.69237,-71.1309
2724,Fall River,Bristol,MA,Massachusetts,,41.68372,-71.17949
2725,Somerset,Bristol,MA,Massachusetts,,41.71253,-71.18426
2726,Somerset,Bristol,MA,Massachusetts,,41.76073,-71.14444
2738,Marion,Plymouth,MA,Massachusetts,,41.7092,-70.76362
2739,Mattapoisett,Plymouth,MA,Massachusetts,,41.6687,-70.81705
2740,New Bedford,Bristol,MA,Massachusetts,,41.63802,-70.93839
2743,Acushnet,Bristol,MA,Massachusetts,,41.71323,-70.90054
2744,New Bedford,Bristol,MA,Massachusetts,,41.60789,-70.91286
2745,New Bedford,Bristol,MA,Massachusetts,,41.70284,-70.94695
2746,New Bedford,Bristol,MA,Massachusetts,,41.66474,-70.945
2747,North Dartmouth,Bristol,MA,Massachusetts,,41.6577,-71.01202
2748,South Dartmouth,Bristol,MA,Massachusetts,,41.56096,-70.97963
2760,North Attleboro,Bristol,MA,Massachusetts,,41.97004,-71.33586
2762,Plainville,Norfolk,MA,Massachusetts,,42.01409,-71.33642
2763,Attleboro Falls,Bristol,MA,Massachusetts,,41.96666,-71.30743
2764,North Dighton,Bristol,MA,Massachusetts,,41.8562,-71.16022
2766,Norton,Bristol,MA,Massachusetts,,41.96402,-71.18418
2767,Raynham,Bristol,MA,Massachusetts,,41.93939,-71.05191
2769,Rehoboth,Bristol,MA,Massachusetts,,41.84394,-71.24559
2770,Rochester,Plymouth,MA,Massachusetts,,41.75875,-70.84048
2771,Seekonk,Bristol,MA,Massachusetts,,41.83787,-71.31736
2777,Swansea,Bristol,MA,Massachusetts,,41.75699,-71.21208
2779,Berkley,Bristol,MA,Massachusetts,,41.83492,-71.07543
2780,Taunton,Bristol,MA,Massachusetts,,41.90743,-71.11939
2790,Westport,Bristol,MA,Massachusetts,,41.59967,-71.08266
2791,Westport Point,Bristol,MA,Massachusetts,,41.52262,-71.08266
2802,Albion,Providence,RI,Rhode Island,,41.95221,-71.4559
2804,Ashaway,Washington,RI,Rhode Island,,41.43546,-71.77196
2806,Barrington,Bristol,RI,Rhode Island,,41.7443,-71.31453
2807,Block Island,Washington,RI,Rhode Island,,41.17762,-71.57854
2808,Bradford,Washington,RI,Rhode Island,,41.40606,-71.74802
2809,Bristol,Bristol,RI,Rhode Island,,41.68266,-71.26938
2812,Carolina,Washington,RI,Rhode Island,,41.47625,-71.66094
2813,Charlestown,Washington,RI,Rhode Island,,41.3971,-71.67003
2814,Chepachet,Providence,RI,Rhode Island,,41.89959,-71.69888
2815,Clayville,Providence,RI,Rhode Island,,41.77723,-71.66177
2816,Coventry,Kent,RI,Rhode Island,,41.69035,-71.61954
2817,West Greenwich,Kent,RI,Rhode Island,,41.6291,-71.66711
2818,East Greenwich,Kent,RI,Rhode Island,,41.64214,-71.49307
2822,Exeter,Washington,RI,Rhode Island,,41.56736,-71.63348
2823,Fiskeville,Providence,RI,Rhode Island,,41.73328,-71.54479
2824,Forestdale,Providence,RI,Rhode Island,,41.99934,-71.56322
2825,Foster,Providence,RI,Rhode Island,,41.78212,-71.72596
2826,Glendale,Providence,RI,Rhode Island,,41.98248,-71.64539
2827,Greene,Kent,RI,Rhode Island,,41.69792,-71.73847
2828,Greenville,Providence,RI,Rhode Island,,41.87672,-71.56065
2829,Harmony,Providence,RI,Rhode Island,,41.89377,-71.59129
2830,Harrisville,Providence,RI,Rhode Island,,41.98016,-71.6484
2831,Hope,Providence,RI,Rhode Island,,41.74461,-71.58442
2832,Hope Valley,Washington,RI,Rhode Island,,41.50469,-71.72807
2833,Hopkinton,Washington,RI,Rhode Island,,41.48117,-71.77787
2835,Jamestown,Newport,RI,Rhode Island,,41.51479,-71.37742
2836,Kenyon,Washington,RI,Rhode Island,,41.45145,-71.62027
2837,Little Compton,Newport,RI,Rhode Island,,41.51524,-71.16455
2838,Manville,Providence,RI,Rhode Island,,41.96552,-71.47628
2839,Mapleville,Providence,RI,Rhode Island,,41.9433,-71.64581
2840,Newport,Newport,RI,Rhode Island,,41.47838,-71.31993
2841,Newport,Newport,RI,Rhode Island,,41.51261,-71.32522
2842,Middletown,Newport,RI,Rhode Island,,41.51739,-71.27667
2852,North Kingstown,Washington,RI,Rhode Island,,41.58809,-71.46094
2857,North Scituate,Providence,RI,Rhode Island,,41.82705,-71.63083
2858,Oakland,Providence,RI,Rhode Island,,41.96354,-71.64893
2859,Pascoag,Providence,RI,Rhode Island,,41.9665,-71.7464
2860,Pawtucket,Providence,RI,Rhode Island,,41.87036,-71.38855
2861,Pawtucket,Providence,RI,Rhode Island,,41.87863,-71.35228
2863,Central Falls,Providence,RI,Rhode Island,,41.89005,-71.39336
2864,Cumberland,Providence,RI,Rhode Island,,41.97025,-71.41978
2865,Lincoln,Providence,RI,Rhode Island,,41.91251,-71.44822
2871,Portsmouth,Newport,RI,Rhode Island,,41.58384,-71.2564
2872,Prudence Island,Newport,RI,Rhode Island,,41.61718,-71.32886
2873,Rockville,Washington,RI,Rhode Island,,41.5257,-71.77734
2874,Saunderstown,Washington,RI,Rhode Island,,41.51543,-71.46985
2875,Shannock,Washington,RI,Rhode Island,,41.46052,-71.63848
2876,Slatersville,Providence,RI,Rhode Island,,41.99801,-71.58301
2878,Tiverton,Newport,RI,Rhode Island,,41.60905,-71.17413
2879,Wakefield,Washington,RI,Rhode Island,,41.42865,-71.53837
2881,Kingston,Washington,RI,Rhode Island,,41.4825,-71.52694
2882,Narragansett,Washington,RI,Rhode Island,,41.4253,-71.46816
2885,Warren,Bristol,RI,Rhode Island,,41.72821,-71.26287
2886,Warwick,Kent,RI,Rhode Island,,41.70493,-71.45892
2888,Warwick,Kent,RI,Rhode Island,,41.74909,-71.41123
2889,Warwick,Kent,RI,Rhode Island,,41.70602,-71.39106
2891,Westerly,Washington,RI,Rhode Island,,41.36043,-71.79429
2892,West Kingston,Washington,RI,Rhode Island,,41.50226,-71.60174
2893,West Warwick,Kent,RI,Rhode Island,,41.69856,-71.51566
2894,Wood River Junction,Washington,RI,Rhode Island,,41.44761,-71.69759
2895,Woonsocket,Providence,RI,Rhode Island,,42.00103,-71.49923
2896,North Smithfield,Providence,RI,Rhode Island,,41.97285,-71.55027
2898,Wyoming,Washington,RI,Rhode Island,,41.52184,-71.67166
2903,Providence,Providence,RI,Rhode Island,,41.81902,-71.41003
2904,Providence,Providence,RI,Rhode Island,,41.86058,-71.43539
2905,Providence,Providence,RI,Rhode Island,,41.78769,-71.39886
2906,Providence,Providence,RI,Rhode Island,,41.83964,-71.38963
2907,Providence,Providence,RI,Rhode Island,,41.79867,-71.42581
2908,Providence,Providence,RI,Rhode Island,,41.83877,-71.43926
2909,Providence,Providence,RI,Rhode Island,,41.81825,-71.45078
2910,Cranston,Providence,RI,Rhode Island,,41.77552,-71.43564
