skill_category,skill,info_url
Java,JPA2,https://lightcast.io/open-skills/skills/ESB29875847D5BFB2C77
Java,"JSF 2",https://lightcast.io/open-skills/skills/KSV56PQU1E0YB48SU2D7
Java,Jstack,https://lightcast.io/open-skills/skills/KS2KN8YLQQQQI2VHYDGJ
Java,Jython,https://lightcast.io/open-skills/skills/KS125KP6YG2DF1GW0BTG
Java,"Message Driven Beans",https://lightcast.io/open-skills/skills/BGS6B50755B43B5EDAE7
Java,MyBatis,https://lightcast.io/open-skills/skills/KS126TY6PLVV38N85X1H
Java,Powermock,https://lightcast.io/open-skills/skills/KSO8422S0J6CW6OM68HT
Java,Powermockito,https://lightcast.io/open-skills/skills/KS9MLOPYF54YVS827MC0
Java,Primefaces,https://lightcast.io/open-skills/skills/KS7FZJTQOQCP8QUL2IVA
Java,Restlet,https://lightcast.io/open-skills/skills/KS4401V5Y3TPWC5SLWF6
Java,RichFaces,https://lightcast.io/open-skills/skills/KS125HZ6LF1XM2RTJX8W
Java,RxJava,https://lightcast.io/open-skills/skills/BGS81DA04F091864E00A
Java,"Session Beans",https://lightcast.io/open-skills/skills/KS440HV6N09WQM1R6Y9M
Java,"Standard Widget Toolkits",https://lightcast.io/open-skills/skills/KS441486BH227G8M7XC7
Java,"Swing (Java)",https://lightcast.io/open-skills/skills/KS125HH71YY36QY5H1YX
Java,Thymeleaf,https://lightcast.io/open-skills/skills/KS441CZ71JXVHZJZM0XV
Java,TopLink,https://lightcast.io/open-skills/skills/KS441FW5W3R19T9TDGX8
Java,XDoclet,https://lightcast.io/open-skills/skills/KS4426M772RGJ0742SH7
Java,Yourkit,https://lightcast.io/open-skills/skills/KS530VAZAB7GA9XFFALY
Java,Zipkin,https://lightcast.io/open-skills/skills/KS0PJ6LLK7YTKLYMHTJR
"JavaScript and jQuery",ag-Grid,https://lightcast.io/open-skills/skills/ES724AA2FDBBB309B6AA
"JavaScript and jQuery",amCharts,https://lightcast.io/open-skills/skills/KSEFY9UR7AZH3GOETWTQ
"JavaScript and jQuery","Apollo Client",https://lightcast.io/open-skills/skills/ESDFBD3E3F275C6E44CB
"JavaScript and jQuery",Aurelia,https://lightcast.io/open-skills/skills/ES4B69D5939682C6F7BA
"JavaScript and jQuery","Axios (JavaScript Library)",https://lightcast.io/open-skills/skills/ESAC26213EDF8A4D3D48
"JavaScript and jQuery",Backbone.js,NULL
"JavaScript and jQuery",Breeze.js,NULL
"JavaScript and jQuery",Browserify,https://lightcast.io/open-skills/skills/KS6MIJFYB67P7EBN38SM
"JavaScript and jQuery",CanJS,https://lightcast.io/open-skills/skills/KSHLB78X6QXNF13TNU5Z
"JavaScript and jQuery",CasperJS,https://lightcast.io/open-skills/skills/KSIGAKX3WKM0CFRT18ST
"JavaScript and jQuery",CommonJS,https://lightcast.io/open-skills/skills/KSS65HGH98XAEUUJ0F0Y
"JavaScript and jQuery",Cucumber.js,NULL
"JavaScript and jQuery",D3.js,NULL
"JavaScript and jQuery","Dojo Toolkit",https://lightcast.io/open-skills/skills/KS122ZF7845KJH7HF7B9
"JavaScript and jQuery","DOM Scripting",https://lightcast.io/open-skills/skills/KS1233Y6N5FZ2ZNKXCCC
"JavaScript and jQuery",Durandal,https://lightcast.io/open-skills/skills/KS84NCG0J6E28GPD1BHW
"JavaScript and jQuery",Dust.js,NULL
"JavaScript and jQuery","ECMAScript 2015",https://lightcast.io/open-skills/skills/KSUK6OFU4EA534NO9T4D
"JavaScript and jQuery","ECMAScript 2016",https://lightcast.io/open-skills/skills/ESFFA178E0C9FD18FD5C
"JavaScript and jQuery","ECMAScript 2017",https://lightcast.io/open-skills/skills/ESF350325BB0F657988A
"JavaScript and jQuery",Ember.js,NULL
"JavaScript and jQuery",Express.js,NULL
"JavaScript and jQuery","Ext JS",https://lightcast.io/open-skills/skills/KS123RQ6Z11800HYTJ2B
"JavaScript and jQuery",Gatsby.js,NULL
"JavaScript and jQuery",Grunt.js,NULL
"JavaScript and jQuery",Gulp.js,NULL
"JavaScript and jQuery",Handlebars.js,NULL
"JavaScript and jQuery",Hapi.js,NULL
"JavaScript and jQuery",Highcharts,https://lightcast.io/open-skills/skills/KS49CVN5NQQK0K6V5FFZ
"JavaScript and jQuery",Immutable.js,NULL
"JavaScript and jQuery","JavaScript Build",https://lightcast.io/open-skills/skills/KS5CK68ZCJ9V6TPMVRSF
"JavaScript and jQuery","JavaScript Engine",https://lightcast.io/open-skills/skills/KS9Q8PMLZU1ALDE5GK6W
"JavaScript and jQuery","JavaScript Frameworks",https://lightcast.io/open-skills/skills/KS125HL70PSCMY4FSF0M
"JavaScript and jQuery","JavaScript Libraries",https://lightcast.io/open-skills/skills/KS125HM5W3TSTDC5H70H
"JavaScript and jQuery",Jqgrid,https://lightcast.io/open-skills/skills/KSA3B41EUIGQ2KTD52DN
"JavaScript and jQuery",jQuery,https://lightcast.io/open-skills/skills/KS125KQ5WKM97L66SSQY
"JavaScript and jQuery","jQuery Mobile",https://lightcast.io/open-skills/skills/KS125KQ6CHQ1GD0ZR4M6
"JavaScript and jQuery","jQuery UI",https://lightcast.io/open-skills/skills/KS125KR6W4CVHWFQZX8Q
"JavaScript and jQuery",JScript,https://lightcast.io/open-skills/skills/KS126HS6K37XPH1Q397Y
"JavaScript and jQuery",JSHint,https://lightcast.io/open-skills/skills/KS125KY75JD2WHM3RZYP
"JavaScript and jQuery",JSLint,https://lightcast.io/open-skills/skills/KS125KZ63R2LRPBN4Q52
"JavaScript and jQuery","jspm (JavaScript Package Manager)",https://lightcast.io/open-skills/skills/BGSB19FD0FFE0D073423
"JavaScript and jQuery","Kendo UI (User Interface Framework)",https://lightcast.io/open-skills/skills/ESD4982D421A230195E2
"JavaScript and jQuery",Knockout.js,NULL
"JavaScript and jQuery","Leaflet (Software)",https://lightcast.io/open-skills/skills/ESA44F3123B4E230DD25
"JavaScript and jQuery",Lodash,https://lightcast.io/open-skills/skills/KSM5DTPVHQTAAYP4F4OU
"JavaScript and jQuery",Marionette.js,NULL
"JavaScript and jQuery",MeteorJS,https://lightcast.io/open-skills/skills/ES3E5FD5839A884AD4B4
"JavaScript and jQuery",MobX,https://lightcast.io/open-skills/skills/BGS18483EF14D732B90E
"JavaScript and jQuery",Modernizr,https://lightcast.io/open-skills/skills/KS126NL76M5CHKL26QZY
"JavaScript and jQuery",MooTools,https://lightcast.io/open-skills/skills/KS126PP6CGJ01YZ3CVSQ
"JavaScript and jQuery",NativeScript,https://lightcast.io/open-skills/skills/KSN9JTPL8RRPC1538MZR
"JavaScript and jQuery",Next.js,NULL
"JavaScript and jQuery",Node-RED,https://lightcast.io/open-skills/skills/BGSC58FB7018EA736EB4
"JavaScript and jQuery",Node.js,NULL
"JavaScript and jQuery",Nuxt.Js,NULL
"JavaScript and jQuery","Object-Oriented JavaScript",https://lightcast.io/open-skills/skills/KS1278S6T4J98MVMF9KG
"JavaScript and jQuery",OpenLayers,https://lightcast.io/open-skills/skills/KS1279C609CNK8QXDRYZ
"JavaScript and jQuery","Oracle Javascript Extension Toolkit (JET)",https://lightcast.io/open-skills/skills/BGS2D5A539CFE3605E62
"JavaScript and jQuery",PhantomJS,https://lightcast.io/open-skills/skills/KSUFJYPGUARWISGNEUVG
"JavaScript and jQuery","Prototype JavaScript Framework",https://lightcast.io/open-skills/skills/KS1285T6WNN3ZRDWHGZW
"JavaScript and jQuery","Query Builder",https://lightcast.io/open-skills/skills/KSLW0HH9U5GXLJKZ1US8
"JavaScript and jQuery","React Jsx",https://lightcast.io/open-skills/skills/KSN88PIUJ0WONM0XC9BJ
"JavaScript and jQuery","React Native",https://lightcast.io/open-skills/skills/KSPSGF5MXB6568UIQ4BK
"JavaScript and jQuery","React Redux",https://lightcast.io/open-skills/skills/KSQOOX1S2DYD0E1VVZ5X
"JavaScript and jQuery",React.js,NULL
"JavaScript and jQuery",Reactstrap,https://lightcast.io/open-skills/skills/BGSCF03C2F60ADF3438D
"JavaScript and jQuery",RequireJS,https://lightcast.io/open-skills/skills/KSTEGQOOPVU8PSPUS1ZO
"JavaScript and jQuery",Restify,https://lightcast.io/open-skills/skills/KSFTN1JFYQPLM6FDXH14
"JavaScript and jQuery",Rollup,https://lightcast.io/open-skills/skills/KS9PER4I6KKANM24GU6N
"JavaScript and jQuery",RxJS,https://lightcast.io/open-skills/skills/ESC64CE97ADCEEB22A43
"JavaScript and jQuery",Sapui5,https://lightcast.io/open-skills/skills/KSQZ5WRHVQQSG1U9QEFH
"JavaScript and jQuery",Script.Aculo.Us,https://lightcast.io/open-skills/skills/KS440CN6WTWNC61C5VT9
"JavaScript and jQuery","Sencha Touch",https://lightcast.io/open-skills/skills/KS440G775XV4NY2J8GJX
"JavaScript and jQuery",Sequelize.js,NULL
"JavaScript and jQuery",Settimeout,https://lightcast.io/open-skills/skills/KSDE3XLBODXEKIVJ2HLF
"JavaScript and jQuery",Sinon,https://lightcast.io/open-skills/skills/KS7BCLW5JWSRL55P1PX3
"JavaScript and jQuery",SPServices,https://lightcast.io/open-skills/skills/KSSA369U08W0XOSD9243
"JavaScript and jQuery",SystemJS,https://lightcast.io/open-skills/skills/KS2TIN8P0N2SYNE8ND8G
"JavaScript and jQuery",Three.js,NULL
"JavaScript and jQuery",Underscore.js,NULL
"JavaScript and jQuery","Unobtrusive JavaScript",https://lightcast.io/open-skills/skills/KS441NT62H30VCZGTT29
"JavaScript and jQuery",Video.js,NULL
"JavaScript and jQuery",Vue.js,NULL
"JavaScript and jQuery",Vuex,https://lightcast.io/open-skills/skills/BGSB338A19669BAC79A8
"JavaScript and jQuery",Webpack,https://lightcast.io/open-skills/skills/KSIDDB2VJJYDU67905S9
"JavaScript and jQuery","Webpack 4",https://lightcast.io/open-skills/skills/BGSEA86DD4F910807A24
"JavaScript and jQuery",WinJS,https://lightcast.io/open-skills/skills/KSEIT8OS6ONJ334XR19P
"JavaScript and jQuery","Yahoo! User Interface Library (YUI)",https://lightcast.io/open-skills/skills/KS7G20G68R40ZGD9D0QW
"JavaScript and jQuery",Zepto,https://lightcast.io/open-skills/skills/KSV02RJ9CVUAFH30DBGE
"Log Management","Apache Flume",https://lightcast.io/open-skills/skills/ES16178161863938996A
"Log Management","Electronic Logbook",https://lightcast.io/open-skills/skills/KS123FD74GCL17MNJ1W9
"Log Management","Error Logging Modules And Handlers (ELMAH)",https://lightcast.io/open-skills/skills/KS123G66THWQXJ07QX8Z
"Log Management","Event Logging",https://lightcast.io/open-skills/skills/KS123PM6RX13D4987VPK
"Log Management","Event Viewer",https://lightcast.io/open-skills/skills/KS123PT6B9JH50X0Y3JF
"Log Management",Filebeat,https://lightcast.io/open-skills/skills/KSXG1YGLHR0VH9CNYVQX
"Log Management",Graylog,https://lightcast.io/open-skills/skills/KSHCX1H0YYC0TR8RNC00
"Log Management","IIS Logs",https://lightcast.io/open-skills/skills/KS5NELGGNRVXZ9BGKQ16
"Log Management","Internal Logging",https://lightcast.io/open-skills/skills/KS1258D70HVG0W9H6S59
"Log Management","Java Logging Framework",https://lightcast.io/open-skills/skills/KS125H66H29CZF7FJQYR
"Log Management","Log Analysis",https://lightcast.io/open-skills/skills/KS125YK6TVGDMWF1X71Q
"Log Management","Log Files",https://lightcast.io/open-skills/skills/KS125YK6V78HRCHHQ89M
"Log Management","Log Management And Intelligence",https://lightcast.io/open-skills/skills/KS125YK70D87RL8WQK2H
"Log Management","Log Monitoring",https://lightcast.io/open-skills/skills/BGSCEA44DE19096920B9
"Log Management","Log Shipping",https://lightcast.io/open-skills/skills/KS125YN642B1V45TZWQX
"Log Management",Log4j,https://lightcast.io/open-skills/skills/KS125YP6NH0PYHF7P9NY
"Log Management",Logback,https://lightcast.io/open-skills/skills/KSK82Z9ONMCV2AIEDTN5
"Log Management",Logcat,https://lightcast.io/open-skills/skills/KSLG3XDTL330DXHJ5U12
"Log Management",Logfiles,https://lightcast.io/open-skills/skills/KS5R7MTU1ZSQHEP9R3VE
"Log Management",Logrotate,https://lightcast.io/open-skills/skills/KSMYQUPZ06GNV9AQVEA0
"Log Management",Rsyslog,https://lightcast.io/open-skills/skills/KS4405Z6N85PCKBDS8G4
"Log Management","Simple Logging Facade For Java (SLF4J)",https://lightcast.io/open-skills/skills/KS440MP6FY8BNMQ6H371
"Log Management",Syslog,https://lightcast.io/open-skills/skills/KS44150629NQ6GWG27PP
"Log Management","WhatsUp Gold (Software)",https://lightcast.io/open-skills/skills/KS4421W6V1JCWYM3HVZS
"Mainframe Technologies","Access Control Facility",https://lightcast.io/open-skills/skills/KS1203L6C65NFKLH3SC3
"Mainframe Technologies","Coupling Facility",https://lightcast.io/open-skills/skills/KS122FX70WQFVN73Y400
"Mainframe Technologies","Customer Information Control System (CICS)",https://lightcast.io/open-skills/skills/KS121WH63JVNQKDGCPR9
"Mainframe Technologies",Easytrieve,https://lightcast.io/open-skills/skills/KS1239168T00PRHK70TV
"Mainframe Technologies","Endevor (Software)",https://lightcast.io/open-skills/skills/KS123JH6KY92XFV5J50C
"Mainframe Technologies","Enterprise Systems Connection (ESCON)",https://lightcast.io/open-skills/skills/KS123N06PTXW6PYCLL91
"Mainframe Technologies","FileAid (Software)",https://lightcast.io/open-skills/skills/ES3A05FA94329B92D45C
"Mainframe Technologies","IBM Mainframe",https://lightcast.io/open-skills/skills/KS124YD6YZ4PFRS48JV5
"Mainframe Technologies","IBM Mainframe Utility Programs",https://lightcast.io/open-skills/skills/KS1203N66FG04DLD37SQ
"Mainframe Technologies","IBM OMEGAMON",https://lightcast.io/open-skills/skills/KS124YH65S3C0T77H4J3
"Mainframe Technologies","IBM System Z",https://lightcast.io/open-skills/skills/KS124ZF76YS27J49P6Q8
"Mainframe Technologies","IBM Time Sharing Option",https://lightcast.io/open-skills/skills/KS124Z26Y0Z0ZWWPCJT1
"Mainframe Technologies","IBM Workload Manager For Z/OS (WLM/SRM)",https://lightcast.io/open-skills/skills/KS442525VY5KX9RJHJRX
"Mainframe Technologies","IBM zEnterprise Systems",https://lightcast.io/open-skills/skills/KS442946HNFSXXBKV2WK
"Mainframe Technologies",Idms,https://lightcast.io/open-skills/skills/KS1250D71SKW4JS5GM9Q
"Mainframe Technologies",IEFBR14,https://lightcast.io/open-skills/skills/KS1250X60VCGB3RCTRRW
"Mainframe Technologies","Interactive System Productivity Facility (ISPF)",https://lightcast.io/open-skills/skills/KS125F2607K67VLF2JY8
"Mainframe Technologies","Job Control Language (JCL)",https://lightcast.io/open-skills/skills/KS124YC6LX2CPHY43PMJ
"Mainframe Technologies","Job Entry Subsystem 2/3",https://lightcast.io/open-skills/skills/KS125JG680PBPW09JZQT
"Mainframe Technologies","Mainframe Computing",https://lightcast.io/open-skills/skills/KS1263G78F94QR54RH4P
"Mainframe Technologies","Mainframe Testing",https://lightcast.io/open-skills/skills/ES489D2EF901B8DC8168
"Mainframe Technologies","MVS (OS)",https://lightcast.io/open-skills/skills/KS126TT5X14LXC9KC03X
"Mainframe Technologies",Panvalet,https://lightcast.io/open-skills/skills/KS127K575BRJXZ1YM22F
"Mainframe Technologies","Resource Access Control Facility",https://lightcast.io/open-skills/skills/KS44018725W7WRZPF5CD
"Mainframe Technologies","System Display And Search Facility (SDSF)",https://lightcast.io/open-skills/skills/KS440D06J83Z9V4C9M18
"Mainframe Technologies","Virtual Telecommunications Access Methods",https://lightcast.io/open-skills/skills/KS1204M6BM2RFW7HTQ9B
"Mainframe Technologies","VSE (Operating System)",https://lightcast.io/open-skills/skills/KS1234879F8C4DT0LWZX
"Mainframe Technologies",XEDITER,NULL
"Mainframe Technologies",z/OS,https://lightcast.io/open-skills/skills/KS442937527R0CF82H0M
"Malware Protection",Adware,https://lightcast.io/open-skills/skills/KS120916WX6HSDS3J3TW
"Malware Protection","Antivirus Software",https://lightcast.io/open-skills/skills/KS120J05Y0DQ7NW2PDBK
"Malware Protection","AVG (Software)",https://lightcast.io/open-skills/skills/KS120TQ64NLK30XBJ0GW
"Malware Protection","Computer Virus",https://lightcast.io/open-skills/skills/KS127M4743VND68WYGNF
"Malware Protection","Kaspersky Anti-Virus",https://lightcast.io/open-skills/skills/KS125M26KH9WHYGYD43Y
"Malware Protection","Mac Defender",https://lightcast.io/open-skills/skills/KS1261T6VNKJ819D9HHR
"Malware Protection","Malware Analysis",https://lightcast.io/open-skills/skills/ESBEE34FEE67A9E79BE4
"Malware Protection","Malware Detection",https://lightcast.io/open-skills/skills/KSNN9D1M22OT1VOJAGLK
"Malware Protection","Malware Reverse Engineering",https://lightcast.io/open-skills/skills/BGS65BA15D7DE1FA2EB3
"Malware Protection","Malwarebytes' Anti-Malware",https://lightcast.io/open-skills/skills/KS1263R6LC7Q4GVB80N1
"Malware Protection","McAfee VirusScan",https://lightcast.io/open-skills/skills/KS1267Y6QKGP254GJ7Q0
"Malware Protection","Microsoft Antivirus",https://lightcast.io/open-skills/skills/KS120JB69WSQYY87H81X
"Malware Protection","Microsoft Security Essentials",https://lightcast.io/open-skills/skills/KS126HR74RKXJJ1K6FQR
"Malware Protection",Nessus,https://lightcast.io/open-skills/skills/KSMOUU6QNEXNA7CRZZTS
"Malware Protection","Nexpose (Vulnerability Scanning Software)",https://lightcast.io/open-skills/skills/ES8083840E5D34E657D7
"Malware Protection","Norton Antivirus",https://lightcast.io/open-skills/skills/KS1272V75149PHDX1DZW
"Malware Protection","Open Source Host-Based Intrusion Detection Systems",https://lightcast.io/open-skills/skills/KS127GH6Z4NXYTFDJ2W5
"Malware Protection","Palo Alto Wildfire",https://lightcast.io/open-skills/skills/BGSEFADA9A4D336C1A53
"Malware Protection",Rootkit,https://lightcast.io/open-skills/skills/KSW1GG1LHAFGU5PVZDF7
"Malware Protection","SONAR (Symantec)",https://lightcast.io/open-skills/skills/KS440RY76MXDWPK1WBX1
"Malware Protection",Spyware,https://lightcast.io/open-skills/skills/KS120HX73V92YCN1NLH0
"Malware Protection","Symantec Endpoint Protection",https://lightcast.io/open-skills/skills/KS4414D6NP14MNS9SCD3
"Malware Protection",Websense,https://lightcast.io/open-skills/skills/BGSFB07B10847CF2A1B6
"Malware Protection","Windows Defender",https://lightcast.io/open-skills/skills/KS126H15VQHJQ46XLX84
"Microsoft Development Tools",".NET Assemblies",https://lightcast.io/open-skills/skills/KS126XS6CQCFGC3NG79X
"Microsoft Development Tools",".NET Framework",https://lightcast.io/open-skills/skills/KS1200B62W5ZF38RJ7TD
"Microsoft Development Tools",".NET Framework 1",https://lightcast.io/open-skills/skills/KS126XW78QJCF4TRV2X7
"Microsoft Development Tools",".NET Framework 3",https://lightcast.io/open-skills/skills/KS126XY68BNKXSBSLPYS
"Microsoft Development Tools",".NET Framework 4",https://lightcast.io/open-skills/skills/KS126XR63RKYVCKYDNBN
"Microsoft Development Tools","Active Server Pages (ASP)",https://lightcast.io/open-skills/skills/KS120025ZGZCGLN7D345
"Microsoft Development Tools",ActiveX,https://lightcast.io/open-skills/skills/KS1205K5ZTG520GYS1HB
"Microsoft Development Tools","ActiveX Data Objects",https://lightcast.io/open-skills/skills/KS1205Q6J27P7BT4PPTQ
"Microsoft Development Tools","ADO.NET (Programming Language)",https://lightcast.io/open-skills/skills/KS1206T6DR6QD8JMTQY4
"Microsoft Development Tools",ASP.NET,https://lightcast.io/open-skills/skills/KS120026VL50QFWT2281
"Microsoft Development Tools","ASP.NET Core",https://lightcast.io/open-skills/skills/ESD3D2440C1EA13521F1
"Microsoft Development Tools","ASP.NET Core MVC",https://lightcast.io/open-skills/skills/ESD01424DDFB5DBF393F
"Microsoft Development Tools","ASP.NET Extensions For AJAX",https://lightcast.io/open-skills/skills/KS120P56T2RTSC0HS9S8
"Microsoft Development Tools","ASP.NET MVC 5",https://lightcast.io/open-skills/skills/ES4F9308FDC1CD3A66CF
"Microsoft Development Tools","ASP.NET MVC Framework",https://lightcast.io/open-skills/skills/KS120P66TSZZ3X8G19X1
"Microsoft Development Tools","ASP.NET Razor",https://lightcast.io/open-skills/skills/ESAFC9B9B186876E1204
"Microsoft Development Tools","ASP.NET Web API",https://lightcast.io/open-skills/skills/ES953681ACD477C14788
"Microsoft Development Tools","Azure Service Fabric",https://lightcast.io/open-skills/skills/ES3ED27455FB8FE5653B
"Microsoft Development Tools","Bot Framework",https://lightcast.io/open-skills/skills/ESFCED83C9134A4EBB18
"Microsoft Development Tools",ClickOnce,https://lightcast.io/open-skills/skills/KS121YY71001KD307V6V
"Microsoft Development Tools","Component Object Model (COM)",https://lightcast.io/open-skills/skills/KS7G7K873Z87GNGYHQKB
"Microsoft Development Tools","DirectX (Software)",https://lightcast.io/open-skills/skills/KS122ZZ6WK3KY3TKBTTS
"Microsoft Development Tools","Entity Framework",https://lightcast.io/open-skills/skills/KS123KN60T73XZFVMNXP
"Microsoft Development Tools","Language Integrated Query",https://lightcast.io/open-skills/skills/KS1232H70BMLYR9NQM5Y
"Microsoft Development Tools","Live Connect (Windows)",https://lightcast.io/open-skills/skills/KS125X661GWS2P65VQZP
"Microsoft Development Tools","Microsoft Blend",https://lightcast.io/open-skills/skills/KS123RM64JBQ5QNZ3QR8
"Microsoft Development Tools","Microsoft Enterprise Library",https://lightcast.io/open-skills/skills/ES3EBB6778DBA57EFF70
"Microsoft Development Tools","Microsoft File Compare",https://lightcast.io/open-skills/skills/KS126HL77R0N46GRVQQZ
"Microsoft Development Tools","Microsoft Framework",https://lightcast.io/open-skills/skills/KS126HM633RSMDPHWT9Z
"Microsoft Development Tools","Microsoft Frontpage",https://lightcast.io/open-skills/skills/KS1244M6R2TGDFNCWNK1
"Microsoft Development Tools","Microsoft Silverlight",https://lightcast.io/open-skills/skills/KS126JM6CDLNW6Y5XCHB
"Microsoft Development Tools","Microsoft Visual C Sharp",https://lightcast.io/open-skills/skills/KS126JX5VNN7BTZ10P23
"Microsoft Development Tools","Microsoft Visual SourceSafe",https://lightcast.io/open-skills/skills/KS440726GVJ60GJ2X1X9
"Microsoft Development Tools","Microsoft Visual Studio",https://lightcast.io/open-skills/skills/KS126HD6VL9XVJ2V08HC
"Microsoft Development Tools","Microsoft WebMatrix",https://lightcast.io/open-skills/skills/KS126JY6BNJP2WS1WMY9
"Microsoft Development Tools","MSDN-The Microsoft Developer Networks",https://lightcast.io/open-skills/skills/KS126RK6T9K8B59DGTZ7
"Microsoft Development Tools",Mvc.net,https://lightcast.io/open-skills/skills/KS8T7SD7KREU3MTONNLR
"Microsoft Development Tools",NHibernate,https://lightcast.io/open-skills/skills/KS12714601X7W98YZVKY
"Microsoft Development Tools","Object Linking And Embedding (OLE)",https://lightcast.io/open-skills/skills/KS1277S73JMR1HKY96HD
"Microsoft Development Tools",Powerapps,https://lightcast.io/open-skills/skills/KS32GY4110WU526QV10S
"Microsoft Development Tools","Provider Model",https://lightcast.io/open-skills/skills/KS1285W64T448FS5V8PC
"Microsoft Development Tools",SignalR,https://lightcast.io/open-skills/skills/KS440L264S9NBT1L5GH5
"Microsoft Development Tools","Unity Container",https://lightcast.io/open-skills/skills/KSNUYKM5DSD1620VQEID
"Microsoft Development Tools","User-Mode Driver Framework",https://lightcast.io/open-skills/skills/KS441ML6Z627BPZFJQ49
"Microsoft Development Tools","Visual Assist",https://lightcast.io/open-skills/skills/KS441VL66R3KGFXD40CD
"Microsoft Development Tools","Visual InterDev",https://lightcast.io/open-skills/skills/KS12585682PBC4NP466R
"Microsoft Development Tools","Visual Studio Online",https://lightcast.io/open-skills/skills/KS441VY64QMQ18JPXM33
"Microsoft Development Tools","Visual Studio Tools for Office (VSTO)",https://lightcast.io/open-skills/skills/ESED6319309B11821617
"Microsoft Development Tools","Wcf Data Services",https://lightcast.io/open-skills/skills/KS441ZP6DTJTHFBN04QV
"Microsoft Development Tools",Webapi2,https://lightcast.io/open-skills/skills/KS30Y39G5SZNER0GWHCC
"Microsoft Development Tools","Windows App Studio",https://lightcast.io/open-skills/skills/KS4423163037L7DLCTHM
"Microsoft Development Tools","Windows Communication Foundation",https://lightcast.io/open-skills/skills/KS1253L661L2QWZ4Z16L
"Microsoft Development Tools","Windows Driver Kit",https://lightcast.io/open-skills/skills/KS441ZR6JBLX5MXXRB79
"Microsoft Development Tools","Windows Forms",https://lightcast.io/open-skills/skills/KS4423576TCS5W83BSV8
"Microsoft Development Tools","Windows Interface Source Environment",https://lightcast.io/open-skills/skills/KS442376G6S8R9L2JNF3
"Microsoft Development Tools","Windows Presentation Foundation",https://lightcast.io/open-skills/skills/KS126JC79S871W7715R8
"Microsoft Development Tools","Windows Workflow Foundation",https://lightcast.io/open-skills/skills/KS4423K6GNFYB00H02J3
"Microsoft Windows",AutoIt,https://lightcast.io/open-skills/skills/KS120SN5W76RXZ3B2FCN
"Microsoft Windows","BitLocker Drive Encryption",https://lightcast.io/open-skills/skills/KS121256306L6MCCF5R3
"Microsoft Windows","Daemon Tools",https://lightcast.io/open-skills/skills/KS122N36QD5G6BGN0PK0
"Microsoft Windows","Desktop Window Management",https://lightcast.io/open-skills/skills/KS122VY6Z63Z9R2XL3F5
"Microsoft Windows","Dynamic-Link Libraries",https://lightcast.io/open-skills/skills/KS1232K65Z47PN2VCRKM
"Microsoft Windows","Extended File Allocation Table (ExFAT)",https://lightcast.io/open-skills/skills/KS123QQ75L0V5YK68FHV
"Microsoft Windows","File Replication Service",https://lightcast.io/open-skills/skills/KS123XH5WDT9BY2KVV5W
"Microsoft Windows","HTML Application",https://lightcast.io/open-skills/skills/KS124TW6ZVP80BSSGJGY
"Microsoft Windows",InstallShield,https://lightcast.io/open-skills/skills/KS1255Y6L9HW69FXKBBY
"Microsoft Windows","Kernel-Mode Driver Framework",https://lightcast.io/open-skills/skills/KS125N566Q3RCRXRY68B
"Microsoft Windows","Microsoft Deployment Toolkit",https://lightcast.io/open-skills/skills/KS7G44J688NL5P20LR4S
"Microsoft Windows","Resource Kit (Windows Administration)",https://lightcast.io/open-skills/skills/KS4423F6NHVDHY2X0DB6
"Microsoft Windows","Resource Monitor",https://lightcast.io/open-skills/skills/KS8EY18LH4XCR6OIGD2G
"Microsoft Windows","Roaming User Profile",https://lightcast.io/open-skills/skills/KS440426QH3FL889LHBP
"Microsoft Windows",Robocopy,https://lightcast.io/open-skills/skills/KS4404378K3BSCB09K2J
"Microsoft Windows","Session Manager SubSystems",https://lightcast.io/open-skills/skills/KS440HW75ZGS9R8HRV9Q
"Microsoft Windows",Sysinternals,https://lightcast.io/open-skills/skills/KSCPG2CO5LWH7AICKU0S
"Microsoft Windows","System Properties",https://lightcast.io/open-skills/skills/KSX4DB52NQE6JNDJWX3C
"Microsoft Windows","Universal Windows Platform",https://lightcast.io/open-skills/skills/ES9204925AECAB5D49B6
"Microsoft Windows",WinDbg,https://lightcast.io/open-skills/skills/KS4422S781SBV2PYKNK5
"Microsoft Windows","WindowBlinds (Software)",https://lightcast.io/open-skills/skills/KS44232795DB4T19FH3P
"Microsoft Windows","Windows Automated Installation Kit",https://lightcast.io/open-skills/skills/KS442316YP3MX8730MNG
"Microsoft Windows","Windows Console",https://lightcast.io/open-skills/skills/KSQ16139PJ5JGGY29JP0
"Microsoft Windows","Windows Deployment Services",https://lightcast.io/open-skills/skills/KS442346F24ZT8K7MBWF
"Microsoft Windows","Windows Desktop",https://lightcast.io/open-skills/skills/KS442356610LBNNK6DBD
"Microsoft Windows","Windows Embedded",https://lightcast.io/open-skills/skills/KS123GM63PCC1GTWYPR9
"Microsoft Windows","Windows Fundamentals For Legacy PCs",https://lightcast.io/open-skills/skills/KS4423669431V6B0CJH7
"Microsoft Windows","Windows Image Acquisition",https://lightcast.io/open-skills/skills/KS4423679272Y54B2VV3
"Microsoft Windows","Windows Installer",https://lightcast.io/open-skills/skills/KS126HR62NV17D9KNJS3
"Microsoft Windows","Windows Installer XML (WIX)",https://lightcast.io/open-skills/skills/KS442376F31C14CW08PS
